n,k,alpha,rule,model,t,t_over_n,draws,coverage,coverage_se,drop,drop_se,coverage_cond_eff,noop_share,mean_t_eff,mean_displacement,tie_rate,bounds_subsample,avg_coord_width,max_coord_width,mean_linear_width,mean_skewed_width,noncov_count_sub,noncov_zero_boxviol_share,survival_median_T,survival_share_T1,survival_censored_share,t_max,seed,tolerance,script_version,git_hash
20,2,10.0,Squared distance,uniform_error,2,0.1,5000,0.4952,0.007071,-0.4952,0.007071,,,,1.0096,0.0,250,0.05,0.05,0.05,0.05,134,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,2,10.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.1772,1.3352,,0.0,250,0.049155,0.049155,0.049155,0.049155,0,,1.0,0.8228,0.1772,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,2,10.0,Manhattan distance,center_bias,1,0.05,5000,0.1772,0.0054,0.8228,0.0054,0.0,0.1772,1.3352,,0.0,250,0.049157,0.049157,0.049157,0.049157,214,0.0,1.0,0.8228,0.1772,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,2,10.0,Manhattan distance,center_bias,2,0.1,5000,0.1772,0.0054,0.0,0.0,,0.1772,1.3352,,0.0,250,0.049158,0.049158,0.049158,0.049158,214,0.0,1.0,0.8228,0.1772,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,2,10.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.049155,0.049155,0.049155,0.049155,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,2,10.0,Manhattan distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.049151,0.049151,0.049151,0.049151,250,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,2,10.0,Manhattan distance,uniform_error,2,0.1,5000,0.5064,0.00707,-0.5064,0.00707,,,,0.9872,0.0,250,0.049152,0.049152,0.049152,0.049152,115,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9992,,0.0,250,0.062049,0.086996,0.059485,0.062251,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Frequency guessing,center_bias,1,0.05,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9992,,0.0,250,0.062049,0.084857,0.058299,0.062372,250,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Frequency guessing,center_bias,2,0.1,5000,0.0,0.0,0.0,0.0,,0.0,1.9992,,0.0,250,0.062049,0.082701,0.057177,0.062294,250,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.062049,0.086996,0.059485,0.062251,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Frequency guessing,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.062049,0.085524,0.058714,0.06226,250,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Frequency guessing,uniform_error,2,0.1,5000,0.2334,0.005982,-0.2334,0.005982,,,,1.2518,0.0,250,0.062049,0.085065,0.058424,0.062398,195,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9988,,0.0,250,0.040022,0.0464,0.0338,0.04,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Squared distance,center_bias,1,0.05,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9988,,0.0,250,0.058333,0.0625,0.04585,0.0586,250,0.016,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Squared distance,center_bias,2,0.1,5000,0.0,0.0,0.0,0.0,,0.0,1.9988,,0.0,250,0.066667,0.066667,0.05,0.066667,250,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.040022,0.0464,0.0338,0.04,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Squared distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.053267,0.059633,0.0434,0.053133,250,0.02,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Squared distance,uniform_error,2,0.1,5000,0.2446,0.006079,-0.2446,0.006079,,,,1.2168,0.0,250,0.053333,0.0585,0.04285,0.0536,195,0.005128,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.999,,0.0,250,0.046315,0.054992,0.040534,0.046263,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Manhattan distance,center_bias,1,0.05,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.999,,0.0,250,0.058424,0.065247,0.047931,0.059266,250,0.004,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Manhattan distance,center_bias,2,0.1,5000,0.0,0.0,0.0,0.0,,0.0,1.999,,0.0,250,0.06431,0.068351,0.051002,0.064386,250,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.046315,0.054992,0.040534,0.046263,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Manhattan distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.055416,0.063509,0.046245,0.05571,250,0.024,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.1,Manhattan distance,uniform_error,2,0.1,5000,0.2398,0.006038,-0.2398,0.006038,,,,1.2308,0.0,250,0.055205,0.062533,0.046045,0.055096,195,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0024,1.988,,0.0,250,0.062049,0.081394,0.058134,0.065472,0,,1.0,0.9976,0.0024,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Frequency guessing,center_bias,1,0.05,5000,0.0024,0.000692,0.9976,0.000692,0.0,0.0024,1.988,,0.0,250,0.062049,0.07929,0.056775,0.065065,250,0.012,1.0,0.9976,0.0024,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Frequency guessing,center_bias,2,0.1,5000,0.0024,0.000692,0.0,0.0,,0.0024,1.988,,0.0,250,0.062049,0.077212,0.055528,0.064701,250,0.0,1.0,0.9976,0.0024,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.062049,0.081394,0.058134,0.065472,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Frequency guessing,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.062049,0.080615,0.057662,0.065368,250,0.028,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Frequency guessing,uniform_error,2,0.1,5000,0.2158,0.005818,-0.2158,0.005818,,,,1.2612,0.0,250,0.062049,0.08019,0.057286,0.065281,189,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.003,1.986,,0.0,250,0.052444,0.0575,0.0423,0.0533,0,,1.0,0.997,0.003,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Squared distance,center_bias,1,0.05,5000,0.003,0.000773,0.997,0.000773,0.0,0.003,1.986,,0.0,250,0.0642,0.065433,0.049,0.064433,250,0.044,1.0,0.997,0.003,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Squared distance,center_bias,2,0.1,5000,0.003,0.000773,0.0,0.0,,0.003,1.986,,0.0,250,0.066667,0.066667,0.05,0.066667,250,0.0,1.0,0.997,0.003,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.052444,0.0575,0.0423,0.0533,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Squared distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.057444,0.061667,0.0454,0.0579,250,0.04,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Squared distance,uniform_error,2,0.1,5000,0.2248,0.005904,-0.2248,0.005904,,,,1.2278,0.0,250,0.058467,0.062067,0.04555,0.058667,186,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0024,1.9872,,0.0,250,0.054848,0.062128,0.046286,0.056061,0,,1.0,0.9976,0.0024,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Manhattan distance,center_bias,1,0.05,5000,0.0024,0.000692,0.9976,0.000692,0.0,0.0024,1.9872,,0.0,250,0.062753,0.067315,0.050324,0.063135,250,0.016,1.0,0.9976,0.0024,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Manhattan distance,center_bias,2,0.1,5000,0.0024,0.000692,0.0,0.0,,0.0024,1.9872,,0.0,250,0.06484,0.067993,0.050921,0.065417,250,0.0,1.0,0.9976,0.0024,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.054848,0.062128,0.046286,0.056061,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Manhattan distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.058821,0.06529,0.048557,0.0604,250,0.024,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,0.3,Manhattan distance,uniform_error,2,0.1,5000,0.212,0.00578,-0.212,0.00578,,,,1.2468,0.0,250,0.058443,0.064536,0.048039,0.059552,198,0.020202,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0152,1.938,,0.0,250,0.062049,0.074199,0.053749,0.062035,0,,1.0,0.9848,0.0152,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Frequency guessing,center_bias,1,0.05,5000,0.0152,0.00173,0.9848,0.00173,0.0,0.0152,1.938,,0.0,250,0.062049,0.072216,0.05255,0.062043,242,0.049587,1.0,0.9848,0.0152,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Frequency guessing,center_bias,2,0.1,5000,0.0152,0.00173,0.0,0.0,,0.0152,1.938,,0.0,250,0.062049,0.070346,0.051442,0.061957,242,0.0,1.0,0.9848,0.0152,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.062049,0.074199,0.053749,0.062035,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Frequency guessing,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.062049,0.074078,0.053576,0.061974,250,0.048,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Frequency guessing,uniform_error,2,0.1,5000,0.1844,0.005484,-0.1844,0.005484,,,,1.292,0.0,250,0.062049,0.073827,0.053494,0.062121,212,0.009434,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0164,1.929,,0.0,250,0.064578,0.065567,0.0489,0.064433,0,,1.0,0.9836,0.0164,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Squared distance,center_bias,1,0.05,5000,0.0164,0.001796,0.9836,0.001796,0.0,0.0164,1.929,,0.0,250,0.0666,0.066633,0.05,0.066633,242,0.061983,1.0,0.9836,0.0164,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Squared distance,center_bias,2,0.1,5000,0.0164,0.001796,0.0,0.0,,0.0164,1.929,,0.0,250,0.066667,0.066667,0.05,0.066667,242,0.0,1.0,0.9836,0.0164,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.064578,0.065567,0.0489,0.064433,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Squared distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.064067,0.065367,0.0487,0.063867,250,0.052,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Squared distance,uniform_error,2,0.1,5000,0.1864,0.005507,-0.1864,0.005507,,,,1.2872,0.0,250,0.063733,0.0652,0.04875,0.0642,208,0.014423,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0162,1.9326,,0.0,250,0.063097,0.066919,0.05002,0.062897,0,,1.0,0.9838,0.0162,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Manhattan distance,center_bias,1,0.05,5000,0.0162,0.001785,0.9838,0.001785,0.0,0.0162,1.9326,,0.0,250,0.065005,0.067503,0.050569,0.06499,242,0.057851,1.0,0.9838,0.0162,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Manhattan distance,center_bias,2,0.1,5000,0.0162,0.001785,0.0,0.0,,0.0162,1.9326,,0.0,250,0.065261,0.067113,0.050223,0.065247,242,0.0,1.0,0.9838,0.0162,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.063097,0.066919,0.05002,0.062897,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Manhattan distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.063011,0.067006,0.050063,0.063024,250,0.06,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,1.0,Manhattan distance,uniform_error,2,0.1,5000,0.1766,0.005393,-0.1766,0.005393,,,,1.301,0.0,250,0.063202,0.067089,0.050233,0.063304,201,0.014925,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.048,1.7786,,0.0,250,0.062049,0.070061,0.051797,0.061896,0,,1.0,0.952,0.048,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Frequency guessing,center_bias,1,0.05,5000,0.048,0.003023,0.952,0.003023,0.0,0.048,1.7786,,0.0,250,0.062049,0.068078,0.050567,0.061861,236,0.04661,1.0,0.952,0.048,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Frequency guessing,center_bias,2,0.1,5000,0.048,0.003023,0.0,0.0,,0.048,1.7786,,0.0,250,0.062049,0.066338,0.049519,0.061905,236,0.004237,1.0,0.952,0.048,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.062049,0.070061,0.051797,0.061896,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Frequency guessing,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.062049,0.070268,0.051957,0.06187,250,0.1,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Frequency guessing,uniform_error,2,0.1,5000,0.1758,0.005383,-0.1758,0.005383,,,,1.314,0.0,250,0.062049,0.070312,0.051957,0.061896,195,0.020513,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0562,1.7482,,0.0,250,0.066667,0.066667,0.05,0.066667,0,,1.0,0.9438,0.0562,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Squared distance,center_bias,1,0.05,5000,0.0562,0.003257,0.9438,0.003257,0.0,0.0562,1.7482,,0.0,250,0.066667,0.066667,0.05,0.066667,234,0.07265,1.0,0.9438,0.0562,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Squared distance,center_bias,2,0.1,5000,0.0562,0.003257,0.0,0.0,,0.0562,1.7482,,0.0,250,0.066667,0.066667,0.05,0.066667,234,0.004274,1.0,0.9438,0.0562,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.066667,0.066667,0.05,0.066667,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Squared distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.066267,0.066467,0.04975,0.066167,250,0.064,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Squared distance,uniform_error,2,0.1,5000,0.1656,0.005257,-0.1656,0.005257,,,,1.335,0.0,250,0.066067,0.066367,0.04955,0.065867,200,0.015,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0538,1.7568,,0.0,250,0.06522,0.067255,0.050515,0.065149,0,,1.0,0.9462,0.0538,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Manhattan distance,center_bias,1,0.05,5000,0.0538,0.003191,0.9462,0.003191,0.0,0.0538,1.7568,,0.0,250,0.065329,0.066778,0.050112,0.065253,235,0.025532,1.0,0.9462,0.0538,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Manhattan distance,center_bias,2,0.1,5000,0.0538,0.003191,0.0,0.0,,0.0538,1.7568,,0.0,250,0.065358,0.066367,0.049801,0.065299,235,0.004255,1.0,0.9462,0.0538,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.06522,0.067255,0.050515,0.065149,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Manhattan distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.065022,0.067234,0.050457,0.065065,250,0.052,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,3.0,Manhattan distance,uniform_error,2,0.1,5000,0.1772,0.0054,-0.1772,0.0054,,,,1.3176,0.0,250,0.064762,0.06716,0.050401,0.064806,205,0.019512,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.144,1.3846,,0.0,250,0.062049,0.066459,0.049455,0.062303,0,,1.0,0.856,0.144,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Frequency guessing,center_bias,1,0.05,5000,0.144,0.004965,0.856,0.004965,0.0,0.144,1.3846,,0.0,250,0.062049,0.064589,0.04845,0.062165,226,0.106195,1.0,0.856,0.144,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Frequency guessing,center_bias,2,0.1,5000,0.144,0.004965,0.0,0.0,,0.144,1.3846,,0.0,250,0.062049,0.063506,0.047887,0.062069,226,0.039823,1.0,0.856,0.144,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.062049,0.066459,0.049455,0.062303,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Frequency guessing,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.062049,0.066883,0.04961,0.062597,250,0.076,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Frequency guessing,uniform_error,2,0.1,5000,0.1642,0.005239,-0.1642,0.005239,,,,1.3422,0.0,250,0.062049,0.067169,0.049861,0.06271,214,0.023364,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.165,1.3148,,0.0,250,0.066667,0.066667,0.05,0.066667,0,,1.0,0.835,0.165,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Squared distance,center_bias,1,0.05,5000,0.165,0.005249,0.835,0.005249,0.0,0.165,1.3148,,0.0,250,0.066667,0.066667,0.05,0.066667,221,0.085973,1.0,0.835,0.165,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Squared distance,center_bias,2,0.1,5000,0.165,0.005249,0.0,0.0,,0.165,1.3148,,0.0,250,0.066667,0.066667,0.05,0.066667,221,0.045249,1.0,0.835,0.165,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.066667,0.066667,0.05,0.066667,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Squared distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.066667,0.066667,0.05,0.066667,250,0.048,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Squared distance,uniform_error,2,0.1,5000,0.168,0.005287,-0.168,0.005287,,,,1.3328,0.0,250,0.066667,0.066667,0.05,0.066667,212,0.004717,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.1588,1.3342,,0.0,250,0.065357,0.066487,0.049851,0.065399,0,,1.0,0.8412,0.1588,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Manhattan distance,center_bias,1,0.05,5000,0.1588,0.005169,0.8412,0.005169,0.0,0.1588,1.3342,,0.0,250,0.065374,0.066019,0.049545,0.065372,223,0.080717,1.0,0.8412,0.1588,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Manhattan distance,center_bias,2,0.1,5000,0.1588,0.005169,0.0,0.0,,0.1588,1.3342,,0.0,250,0.06538,0.065757,0.049408,0.065381,223,0.044843,1.0,0.8412,0.1588,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.065357,0.066487,0.049851,0.065399,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Manhattan distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.06535,0.066568,0.049957,0.065361,250,0.068,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,3,10.0,Manhattan distance,uniform_error,2,0.1,5000,0.1728,0.005347,-0.1728,0.005347,,,,1.3272,0.0,250,0.065337,0.066706,0.050056,0.065371,207,0.014493,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.071429,0.147857,0.081636,0.07369,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Frequency guessing,center_bias,1,0.05,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.071429,0.142095,0.079877,0.073571,250,0.012,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Frequency guessing,center_bias,2,0.1,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.071429,0.13619,0.078314,0.073476,250,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.071429,0.147857,0.081636,0.07369,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Frequency guessing,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.071429,0.144548,0.08068,0.073524,250,0.02,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Frequency guessing,uniform_error,2,0.1,5000,0.0988,0.00422,-0.0988,0.00422,,,,1.4406,0.0,250,0.071429,0.142857,0.080152,0.07331,219,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.04558,0.060827,0.044892,0.046173,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Squared distance,center_bias,1,0.05,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.059268,0.072417,0.057892,0.0597,250,0.032,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Squared distance,center_bias,2,0.1,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.069924,0.07709,0.067058,0.071407,250,0.0,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.04558,0.060827,0.044892,0.046173,0,,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
20,5,0.1,Squared distance,uniform_error,1,0.05,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.054468,0.0698,0.053275,0.055307,250,0.036,1.0,1.0,0.0,20,20260610,0.0001,1.0 (2026-06-10),fceb25c
